dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
fmnist,umap,6,783,0.2791965718950544,0.9298918714688033,0.9414103807445696,0.9632417034348437,0.9848733578422069,16.09962296485901,0.02183389663696289,0.99090683,0.9570934,0.19960000000000003
fmnist,tsne,6,783,27.93215263257708,0.9274957840920203,0.9427107336053105,0.9669158327517586,0.9844809248352367,49.487634897232056,0.02874016761779785,9.557399,8.926452,0.12975
blobs,umap,6,783,0.5571883916854858,0.9185045391797242,0.9274415112381229,0.9632584269662922,0.9681380417335473,1.6568362712860107,0.0031058788299560547,0.48132747,0.066626415,0.0
blobs,tsne,6,783,8.013631820678711,0.9152289855394254,0.920187979068513,0.9699518459069021,0.9748956661316212,0.9761800765991211,0.0039055347442626953,2.1825986,0.17958906,0.0
har,umap,6,783,0.24905274820691978,0.8875031425399545,0.898751617441212,0.9423344119413042,0.958405670706692,9.37766408920288,0.010636568069458008,0.34516677,0.06284491,0.0009166666666666669
har,tsne,6,783,35.88151878112734,0.8760029907808301,0.8810546015868028,0.9507736363216479,0.9629431598051442,9.28309965133667,0.00918722152709961,3.865265,0.59867173,0.010583333333333333
mnist,umap,7,784,0.758360417502267,0.8635139407904564,0.8679351834592333,0.9327596251835976,0.9671080794601429,41.08309602737427,0.02710127830505371,0.85219896,0.81659794,0.10264999999999999
mnist,tsne,7,784,58.324871111188614,0.8558330774836098,0.8729179789105749,0.9193680944691512,0.9661901004785947,56.05259156227112,0.023143768310546875,8.138776,7.7281723,0.02565
fmnist,umap,7,784,0.36503030995811736,0.9257145193508975,0.9364199060327465,0.9612404974581047,0.9826993818274198,47.92263174057007,0.028965473175048828,0.7547048,0.7245969,0.11205000000000001
fmnist,tsne,7,784,32.80319224330357,0.9258747945951084,0.9409394555884412,0.9659763535117868,0.9834303906138218,51.47272253036499,0.026881933212280273,7.7942376,7.243665,0.09615
blobs,umap,7,784,0.7525866627693176,0.8992009930093914,0.9170136617208327,0.9597271268057785,0.9633547351524879,0.8626954555511475,0.003425121307373047,0.5136901,0.030110752,0.0
blobs,tsne,7,784,8.158695220947266,0.9131443197651729,0.9178044208273362,0.9621348314606741,0.9679614767255217,1.068957805633545,0.003017902374267578,2.1170232,0.15655664,0.0
har,umap,7,784,0.30034420460780537,0.8979492099763932,0.9052918084438902,0.9431816761622205,0.9578675893247697,6.802067518234253,0.011195898056030273,0.34092584,0.087290734,0.022416666666666668
har,tsne,7,784,33.93262502964438,0.8796376581661562,0.8870332973943451,0.9511845669402581,0.9668868711403087,7.526176929473877,0.011312484741210938,4.442796,0.9109675,0.043166666666666666
mnist,umap,8,785,0.728100734438215,0.8658436856779326,0.8641257753015484,0.935385597192089,0.9647429137916435,53.41637325286865,0.022399425506591797,0.5000032,0.45348436,0.09204999999999999
mnist,tsne,8,785,60.83320339529855,0.855913173370805,0.8716554391425355,0.9208978686624171,0.9655320810252846,52.68906235694885,0.022191762924194336,9.892172,9.531412,0.0799
fmnist,umap,8,785,0.25938406789728574,0.9277635198126778,0.9382501715271843,0.9632683517247219,0.9844092115598565,24.284560680389404,0.02797842025756836,0.42087287,0.38209856,0.008150000000000001
fmnist,tsne,8,785,26.422539119175504,0.9274855205899325,0.9428524617880611,0.9686029270486274,0.9852785835467396,77.03801226615906,0.025286436080932617,9.022571,8.071941,0.1518
blobs,umap,8,785,0.46959325671195984,0.9125468722109671,0.9125444769309159,0.9624237560192617,0.9681861958266452,1.2021284103393555,0.002827882766723633,0.51120365,0.06590785,0.0
blobs,tsne,8,785,10.298219680786133,0.9222498129238786,0.9188473963853412,0.9727287319422151,0.9730337078651685,0.9426741600036621,0.003470182418823242,2.16368,0.261057,0.0
har,umap,8,785,0.3893413966310244,0.8941823220109263,0.9044586538260688,0.9402839700380637,0.9577268540781977,7.379390001296997,0.010005474090576172,0.5042983,0.103315406,0.05433333333333334
har,tsne,8,785,33.018138607998246,0.8789138929798574,0.8855336028352329,0.9498004439409129,0.9646899885075272,11.631142377853394,0.011378049850463867,3.7750194,0.9154012,0.0
mnist,umap,9,786,0.789595264502934,0.860625315221333,0.8643238130066234,0.9260635254817337,0.9642339770076008,27.681074619293213,0.025108814239501953,0.41324788,0.37708738,0.0034999999999999996
mnist,tsne,9,786,69.22211578369141,0.8546363459137659,0.8727484033363627,0.9187055839935059,0.9660118962451198,50.87976813316345,0.02852177619934082,10.742542,10.295868,0.09764999999999999
fmnist,umap,9,786,0.3047242214679718,0.9275706472717201,0.9383860956986706,0.9604288342322191,0.9833324495343996,12.869451761245728,0.02582836151123047,0.8768236,0.83796453,0.1086
fmnist,tsne,9,786,30.47027023642404,0.9274114528074239,0.9430569567477668,0.966734203310742,0.9843836115645285,47.65161466598511,0.02666926383972168,7.7033834,7.177166,0.06384999999999999
blobs,umap,9,786,0.5285564064979553,0.890578392303059,0.9100337078430094,0.9679454253611557,0.9721508828250401,0.6877386569976807,0.0033788681030273438,0.4852542,0.045008093,0.0
blobs,tsne,9,786,5.5392279624938965,0.9201604178965574,0.9219863912748109,0.9714446227929374,0.9758587479935794,1.290435552597046,0.0032105445861816406,2.2738438,0.19479002,0.0
har,umap,9,786,0.6068639517639819,0.8681848531625277,0.8693453521618206,0.9381330029587005,0.9568854311850832,5.682636976242065,0.010432720184326172,0.37878403,0.064594746,0.011000000000000001
har,tsne,9,786,26.452580275290458,0.8755775544425485,0.8800866528263785,0.9530021708004249,0.9634983576359739,11.834712266921997,0.009759902954101562,3.5597973,0.76362014,0.0
